Serbia,5/29/2018 2:00:00 AM,755.2,2,
Serbia,5/29/2018 1:30:00 AM,755.2,4,
Serbia,5/29/2018 1:00:00 AM,755.2,4,
Serbia,5/29/2018 12:30:00 AM,755.2,4,
Serbia,5/29/2018 12:00:00 AM,755.2,4,
Serbia,5/28/2018 11:30:00 PM,755.2,3,
Serbia,5/28/2018 11:00:00 PM,755.2,3,
Serbia,5/28/2018 10:30:00 PM,755.3,3,
Serbia,5/28/2018 10:00:00 PM,755.3,4,
Serbia,5/28/2018 9:30:00 PM,755.3,3,
Serbia,5/28/2018 9:00:00 PM,755.3,4,
Serbia,5/28/2018 8:30:00 PM,755.3,3,
Serbia,5/28/2018 8:00:00 PM,755.3,4,
Serbia,5/28/2018 7:30:00 PM,755.3,3,
Serbia,5/28/2018 7:00:00 PM,755.3,4,
Serbia,5/28/2018 6:30:00 PM,754.6,5,
Serbia,5/28/2018 6:00:00 PM,754.6,5,
Serbia,5/28/2018 5:30:00 PM,754.7,4,
Serbia,5/28/2018 5:00:00 PM,754.7,5,
Serbia,5/28/2018 4:30:00 PM,754.7,3,
Serbia,5/28/2018 4:00:00 PM,754.7,4,
Serbia,5/28/2018 3:30:00 PM,754.7,5,
Serbia,5/28/2018 3:00:00 PM,754.7,4,
Serbia,5/28/2018 2:30:00 PM,754.7,4,
Serbia,5/28/2018 2:00:00 PM,754.7,4,
Serbia,5/28/2018 1:30:00 PM,754.7,4,
Serbia,5/28/2018 1:00:00 PM,754.7,4,
Serbia,5/28/2018 12:30:00 PM,755.5,3,
Serbia,5/28/2018 12:00:00 PM,755.5,3,
Serbia,5/28/2018 11:30:00 AM,755.5,4,
Serbia,5/28/2018 11:00:00 AM,755.5,3,
Serbia,5/28/2018 10:30:00 AM,756.2,4,
Serbia,5/28/2018 10:00:00 AM,756.2,4,
Serbia,5/28/2018 9:30:00 AM,756.2,5,
Serbia,5/28/2018 9:00:00 AM,756.2,4,
Serbia,5/28/2018 8:30:00 AM,756.1,5,
Serbia,5/28/2018 8:00:00 AM,756.1,5,
Serbia,5/28/2018 7:30:00 AM,756.1,5,
Serbia,5/28/2018 7:00:00 AM,756.1,5,
Serbia,5/28/2018 6:30:00 AM,756.1,5,
Serbia,5/28/2018 6:00:00 AM,756.1,5,
Serbia,5/28/2018 5:30:00 AM,756,4,
Serbia,5/28/2018 5:00:00 AM,756,3,
Serbia,5/28/2018 4:30:00 AM,755.9,4,
Serbia,5/28/2018 4:00:00 AM,755.9,2,
Serbia,5/28/2018 3:30:00 AM,755.2,2,
Serbia,5/28/2018 3:00:00 AM,755.2,2,
Serbia,5/28/2018 2:30:00 AM,755.2,3,
Serbia,5/28/2018 2:00:00 AM,755.2,3,
Serbia,5/28/2018 1:30:00 AM,755.2,3,
Serbia,5/28/2018 1:00:00 AM,755.2,3,
Serbia,5/28/2018 12:30:00 AM,755.2,3,
Serbia,5/28/2018 12:00:00 AM,755.2,3,
Serbia,5/27/2018 11:30:00 PM,755.2,4,
Serbia,5/27/2018 11:00:00 PM,755.3,3,
Serbia,5/27/2018 10:30:00 PM,755.3,1,
Serbia,5/27/2018 10:00:00 PM,755.3,2,
Serbia,5/27/2018 9:30:00 PM,755.3,2,
Serbia,5/27/2018 9:00:00 PM,755.3,4,
Serbia,5/27/2018 8:30:00 PM,755.3,2,
Serbia,5/27/2018 8:00:00 PM,755.3,3,
Serbia,5/27/2018 7:30:00 PM,755.3,3,
Serbia,5/27/2018 7:00:00 PM,755.3,4,
Serbia,5/27/2018 6:30:00 PM,754.6,4,
Serbia,5/27/2018 6:00:00 PM,754.6,4,
Serbia,5/27/2018 5:30:00 PM,754.7,5,
Serbia,5/27/2018 5:00:00 PM,754.7,5,
Serbia,5/27/2018 4:30:00 PM,754.7,5,
Serbia,5/27/2018 4:00:00 PM,754.7,4,
Serbia,5/27/2018 3:30:00 PM,754.7,3,
Serbia,5/27/2018 3:00:00 PM,754.7,3,
Serbia,5/27/2018 2:30:00 PM,754.7,3,
Serbia,5/27/2018 2:00:00 PM,755.5,3,
Serbia,5/27/2018 1:30:00 PM,755.5,2,
Serbia,5/27/2018 1:00:00 PM,755.5,3,
Serbia,5/27/2018 12:30:00 PM,755.5,3,
Serbia,5/27/2018 12:00:00 PM,755.5,3,
Serbia,5/27/2018 11:30:00 AM,756.2,3,
Serbia,5/27/2018 11:00:00 AM,756.2,2,
